,Name,Date Unblocked,Website,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1],URL Country
1229,unroll.me,,https://unroll.me,https://www.webcitation.org/71ctNPSfZ,https://web.archive.org/web/20180727022630/https://gdpr-eu.unroll.me/,https://data.verifiedjoseph.com/files/gdpr-screenshots/unroll-me.png,https://web.archive.org/web/2/https://unroll.me,,"US
"
1230,Us Weekly (magazine),,https://www.usmagazine.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-usmagazine-com.png,https://web.archive.org/web/2/https://www.usmagazine.com/,,"US
"
1231,"Valdosta Daily Times (Valdosta, GA)",,https://www.valdostadailytimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-valdostadailytimes-com.png,,,"US
"
1232,"Valencia County News-Bulletin (Belen, New Mexico)",,http://www.news-bulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-news-bulletin-com.png,,,
1233,Valley Morning Star,,https://www.valleymorningstar.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-valleymorningstar-com.png,,,"PA
"
1234,Valley Town Crier,2018-08-21,https://www.yourvalleyvoice.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-yourvalleyvoice-com.png,https://web.archive.org/web/2/https://www.yourvalleyvoice.com,,
1235,Van Alstyne Leader,2018-08-21,https://www.vanalstyneleader.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-vanalstyneleader-com.png,https://web.archive.org/web/2/https://www.vanalstyneleader.com,,
1236,Van Buren County Democrat,2018-09-04,http://www.vanburencountydem.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-vanburencountydem-com.png,https://web.archive.org/web/2/http://www.vanburencountydem.com,,"US
"
1237,"Victoria Advocate (Victoria, Texas)",,https://www.victoriaadvocate.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-victoriaadvocate-com.png,https://web.archive.org/web/2/https://www.victoriaadvocate.com/,,"US
"
1238,Victorville Daily Press,,http://www.vvdailypress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-vvdailypress-com.png,https://web.archive.org/web/2/http://www.vvdailypress.com,,
1239,Voice News,,http://www.voicenews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-voicenews-com.png,https://web.archive.org/web/2/http://www.voicenews.com/,,"US
"
1240,"Voice of Alexandria (Alexandria, Minnesota)",,https://www.voiceofalexandria.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-voiceofalexandria-com.png,https://web.archive.org/web/2/https://www.voiceofalexandria.com,,
1241,Vox Magazine,2018-10-10,https://www.voxmagazine.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-voxmagazine-com.png,https://web.archive.org/web/2/https://www.voxmagazine.com/,,
1242,Waco Tribune-Herald,,https://www.wacotrib.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wacotrib-com.png,https://web.archive.org/web/2/https://www.wacotrib.com/,,"US
"
1243,"Wahoo Newspaper (Wahoo, Nebraska)",,https://www.wahoo-ashland-waverly.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wahoo-ashland-waverly-com.png,https://web.archive.org/web/2/https://www.wahoo-ashland-waverly.com/,,"US
"
1244,Wahpeton Daily News Media,,https://www.wahpetondailynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wahpetondailynews-com.png,https://web.archive.org/web/2/https://www.wahpetondailynews.com/,,
1245,Wakefield Observer,,http://wakefield.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wakefield-wickedlocal-com.png,https://web.archive.org/web/2/http://wakefield.wickedlocal.com,,
1246,Walpole Times,,http://walpole.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/walpole-wickedlocal-com.png,https://web.archive.org/web/2/http://walpole.wickedlocal.com,,
1247,Waltham News Tribune,,http://waltham.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/waltham-wickedlocal-com.png,https://web.archive.org/web/2/http://waltham.wickedlocal.com,,
1248,"WAOW (Wausau, WI)",2018-09-13,https://waow.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-waow-com.png,https://web.archive.org/web/2/http://www.waow.com/,,
1249,"WAPT-TV (Jackson, MS)",,https://www.wapt.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wapt-com.png,,,"US
"
1250,Wareham Courier,,http://wareham.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wareham-wickedlocal-com.png,https://web.archive.org/web/2/http://wareham.wickedlocal.com/,,
1251,Washington County News,2018-08-20,https://www.chipleypaper.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chipleypaper-com.png,https://web.archive.org/web/2/https://www.chipleypaper.com,,
1252,"Washington Times Herald (Washington, IN)",,https://www.washtimesherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-washtimesherald-com.png,,,"US
"
1253,Washington Times-Reporter,,http://www.washingtontimesreporter.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-washingtontimesreporter-com.png,https://web.archive.org/web/2/http://www.washingtontimesreporter.com,,
1254,"Watauga Democrat (Watauga County, North Carolina)",,https://www.wataugademocrat.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wataugademocrat-com.png,,,
1255,Watchdog.org,,https://www.watchdog.org,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-watchdog-org.png,https://web.archive.org/web/2/https://www.watchdog.org/,,"US
"
1256,"Watertown Daily Times (Watertown, Wisconsin)",,http://www.wdtimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wdtimes-com.png,https://web.archive.org/web/2/http://www.wdtimes.com,,
1257,Watertown TAB & Press,,http://watertown.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/watertown-wickedlocal-com.png,https://web.archive.org/web/2/http://watertown.wickedlocal.com,,
1258,Waxahachie Daily Light,2018-08-21,https://www.waxahachietx.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-waxahachietx-com.png,https://web.archive.org/web/2/https://www.waxahachietx.com,,
1259,"Wayne County Outlook (Monticello, KY)",,https://www.wcoutlook.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wcoutlook-com.png,,,"US
"
1260,Wayne Post,,http://www.waynepost.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-waynepost-com.png,https://web.archive.org/web/2/http://www.waynepost.com,,
1261,Waynesville Daily Guide,2018-08-27,http://www.waynesvilledailyguide.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-waynesvilledailyguide-com.png,https://web.archive.org/web/2/http://www.waynesvilledailyguide.com,,
1262,"WBAL-AM (Baltimore, MD)",,http://www.wbal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wbal-com.png,,,"US
"
1263,"WBAL-TV (Baltimore, MD)",,https://www.wbaltv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wbaltv-com.png,,,"US
"
1264,"WBIR (Knoxville, TN)",,https://www.wbir.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wbir-com.png,,,
1265,"WBNG (Binghamton, NY)",2018-09-23,https://wbng.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wbng-com.png,https://web.archive.org/web/2/http://www.wbng.com/,,
1266,"WCNC (Charlotte, NC)",,https://www.wcnc.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wcnc-com.png,https://web.archive.org/web/2/https://www.wcnc.com/,,
1267,"WCVB-TV (Boston, MA)",,https://www.wcvb.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wcvb-com.png,,,"US
"
1268,"WDCW 50 Washington, D.C.",,https://dcw50.com,https://archive.fo/zpyXD,,https://data.verifiedjoseph.com/files/gdpr-screenshots/dcw50-com.png,https://web.archive.org/web/2/http://dcw50.com/,,
1269,WDEL 101.7 FM,,https://www.wdel.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wdel-com.png,,,"US
"
1270,"WDSU-TV (New Orleans, LA)",,https://www.wdsu.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wdsu-com.png,,,"US
"
1271,Weatherfarm,,http://www.weatherfarm.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-weatherfarm-com.png,https://web.archive.org/web/2/http://www.weatherfarm.com,,"CA
"
1272,"Weatherford Democrat (Weatherford, TX)",,https://www.weatherforddemocrat.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-weatherforddemocrat-com.png,,,"US
"
1273,"WEEK (Peoria, IL)",2018-09-26,https://week.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-week-com.png,https://web.archive.org/web/2/http://www.week.com/,,
1274,Wellington Daily News,2018-08-27,http://www.wellingtondailynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wellingtondailynews-com.png,https://web.archive.org/web/2/http://www.wellingtondailynews.com,,
1275,Wellsville Daily Reporter,,http://www.wellsvilledaily.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wellsvilledaily-com.png,https://web.archive.org/web/2/http://www.wellsvilledaily.com/,,
1276,"WESH-TV (Orlando, FL)",,https://www.wesh.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wesh-com.png,,,"US
"
1277,"West Point News (West Point, Nebraska)",,http://www.wpnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wpnews-com.png,https://web.archive.org/web/2/http://www.wpnews.com,,
1278,West Roxbury Transcript,,http://west-roxbury.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/west-roxbury-wickedlocal-com.png,https://web.archive.org/web/2/http://west-roxbury.wickedlocal.com,,
1279,West Valley View (Phoenix Metropolitan Area),,https://www.westvalleyview.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-westvalleyview-com.png,,,
1280,Western Herald,,http://www.westernherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-westernherald-com.png,,,"US
"
1281,Westford Eagle,,http://westford.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/westford-wickedlocal-com.png,https://web.archive.org/web/2/http://westford.wickedlocal.com,,
1282,Westport-News,,https://www.westport-news.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-westport-news-com.png,https://web.archive.org/web/2/https://www.westport-news.com/,,"US
"
1283,Westwood Press,,http://westwood.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/westwood-wickedlocal-com.png,https://web.archive.org/web/2/http://westwood.wickedlocal.com,,
1284,Weymouth News,,http://weymouth.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/weymouth-wickedlocal-com.png,https://web.archive.org/web/2/http://weymouth.wickedlocal.com,,
1285,"WFAA (Dallas, TX)",,https://www.wfaa.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wfaa-com.png,https://web.archive.org/web/2/https://www.wfaa.com/,,
1286,"WFMY (Greensboro, NC)",,https://www.wfmynews2.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wfmynews2-com.png,https://web.archive.org/web/2/https://www.wfmynews2.com/,,
1287,"WGAL-TV (Lancaster, PA)",,https://www.wgal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wgal-com.png,,,"US
"
1288,"WGEM (Quincy, IL)",2018-09-19,https://wgem.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wgem-com.png,https://web.archive.org/web/2/https://www.wgem.com/,,
1289,WGN Radio,,https://wgnradio.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wgnradio-com.png,https://web.archive.org/web/2/https://wgnradio.com/,,
1290,WGN-TV,,https://wgntv.com,https://archive.fo/hDtVm,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wgntv-com.png,https://web.archive.org/web/2/https://wgntv.com/,,
1291,WGNO abc,,https://wgno.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wgno-com.png,https://web.archive.org/web/2/https://wgno.com/,,
1292,"WGRZ (Buffalo, NY)",,https://www.wgrz.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wgrz-com.png,,,
1293,"WHAS11 (Louisville, KY)",,https://www.whas11.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-whas11-com.png,https://web.archive.org/web/2/https://www.whas11.com/,,
1294,White Hall Journal,2018-09-04,http://www.whitehalljournal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-whitehalljournal-com.png,https://web.archive.org/web/2/http://www.whitehalljournal.com,,
1295,"White Mountain Independent (Show Low, Arizona)",,https://www.wmicentral.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wmicentral-com.png,https://web.archive.org/web/2/https://www.wmicentral.com,,
1296,WHNT News 19,,https://whnt.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/whnt-com.png,https://web.archive.org/web/2/https://whnt.com/,,
1297,"WHOI (Peoria, IL)",2018-09-26,https://hoiabc.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-hoiabc-com.png,,,
1298,whotv.com,,https://whotv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/whotv-com.png,https://web.archive.org/web/2/https://whotv.com/,,
1299,Wicked Local,2018-09-05,http://www.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wickedlocal-com.png,https://web.archive.org/web/2/http://www.wickedlocal.com/,,
1300,"Wilkes Journal-Patriot (Wilkes County, North Carolina)",2018-11-08,https://www.journalpatriot.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-journalpatriot-com.png,https://web.archive.org/web/2/http://www.journalpatriot.com/,,
1301,Williamson Daily News,,https://www.williamsondailynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-williamsondailynews-com.png,,,"US
"
1302,"Williston Herald (Williston, North Dakota)",,https://www.willistonherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-willistonherald-com.png,,,
1303,Wilmington Advocate,,http://wilmington.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wilmington-wickedlocal-com.png,https://web.archive.org/web/2/http://wilmington.wickedlocal.com,,
1304,Winchester Star,,http://winchester.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/winchester-wickedlocal-com.png,https://web.archive.org/web/2/http://winchester.wickedlocal.com,,
1305,Winnipeg Free Press,,https://www.winnipegfreepress.com,https://archive.fo/rvzxN,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-winnipegfreepress-com.png,https://web.archive.org/web/2/https://www.winnipegfreepress.com,,
1306,Winona Daily News,,https://www.winonadailynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-winonadailynews-com.png,https://web.archive.org/web/2/https://www.winonadailynews.com/,,
1307,Winston-Salem Journal,,https://www.journalnow.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-journalnow-com.png,,,"US
"
1308,wire.lee.net,,http://wire.lee.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wire-lee-net.png,,,
1309,Wiscnews,,https://www.wiscnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wiscnews-com.png,https://web.archive.org/web/2/https://www.wiscnews.com/,,
1310,Wisconsin Gazette,,https://www.wisconsingazette.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wisconsingazette-com.png,https://web.archive.org/web/2/https://www.wisconsingazette.com/,,
1311,"WISN-TV (Milwaukee, WI)",,https://www.wisn.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wisn-com.png,,,"US
"
1312,"WJCL-TV (Savannah, GA)",,https://www.wjcl.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wjcl-com.png,,,"US
"
1313,"WKOW (Madison, WI)",2018-09-13,https://wkow.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wkow-com.png,https://web.archive.org/web/2/http://www.wkow.com/,,
1314,"WKYC (Cleveland, OH)",,http://www.wkyc.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wkyc-com.png,,,
1315,"WLKY-TV (Louisville, KY)",,https://www.wlky.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wlky-com.png,,,"US
"
1316,"WLTX (Columbia, SC)",,https://www.wltx.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wltx-com.png,,,
1317,"WLWT-TV (Cincinnati, OH)",,https://www.wlwt.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wlwt-com.png,,,"US
"
1318,"WMAZ (Macon, GA)",,https://www.13wmaz.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-13wmaz-com.png,,,
1319,"WMOR-TV (Tampa-St. Petersburg, FL)",,https://www.mor-tv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-mor-tv-com.png,,,"US
"
1320,"WMTW-TV (Portland-Auburn, ME)",,https://www.wmtw.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wmtw-com.png,,,"US
"
1321,"WMUR-TV (Manchester, NH)",,https://www.wmur.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wmur-com.png,,,"US
"
1322,WNEP.com,,https://wnep.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wnep-com.png,https://web.archive.org/web/2/https://wnep.com/,,
